date,CIP_basis_USDJPY,CIP_basis_EURUSD
2021-07-08,-11.332650691557165,-7.6002887283669684
2021-07-09,-11.35001792670798,-7.611475631073928
2021-07-12,-11.367936126070632,-7.622734056112866
2021-07-13,-11.386611551915026,-7.63427064845376
2021-07-14,-11.40624095755344,-7.646282982804863
2021-07-15,-11.427006727772165,-7.6589547064166705
2021-07-16,-11.449072260642668,-7.672450922875889
2021-07-19,-11.472577684751805,-7.686913910925536
2021-07-20,-11.497635999539229,-7.702459265996337
2021-07-21,-11.524329718352028,-7.7191725440566445
2021-07-22,-11.552708084177135,-7.73710647773916
2021-07-23,-11.582784916979136,-7.756278823670128
2021-07-26,-11.614537139369183,-7.7766708877249195
2021-07-27,-11.647904014195769,-7.798226761799528
2021-07-28,-11.682787113836111,-7.8208532918758875
2021-07-29,-11.719051026747422,-7.844420782939535
2021-07-30,-11.756524792484333,-7.8687644319557775
2021-08-02,-11.795004042185017,-7.8936864659069625
2021-08-03,-11.834253807747658,-7.918958948113096
2021-08-04,-11.874011949831225,-7.944327202970546
2021-08-05,-11.913993142674627,-7.969513797104088
2021-08-06,-11.95389334277215,-7.994223003971885
2021-08-09,-11.993394658885691,-8.01814566940579
2021-08-10,-12.032170532901944,-8.040964387597382
2021-08-11,-12.06989113481061,-8.0623588908085
2021-08-12,-12.10622887071081,-8.082011551716601
2021-08-13,-12.140863900333889,-8.099612894886226
2021-08-16,-12.173489560147477,-8.114867013435365
2021-08-17,-12.203817589690143,-8.12749678855011
2021-08-18,-12.231583062346859,-8.13724881306211
2021-08-19,-12.256548927245287,-8.14389792577383
2021-08-20,-12.278510076226912,-8.147251270490493
2021-08-23,-12.297296858784142,-8.147151802655449
2021-08-24,-12.312777978283231,-8.14348117691458
2021-08-25,-12.324862714511426,-8.136161960654196
2021-08-26,-12.33350243036806,-8.125159131338599
2021-08-27,-12.338691334117083,-8.110480829071705
2021-08-30,-12.340466482769312,-8.092178349957837
2021-08-31,-12.338907026592286,-8.07034538026721
2021-09-01,-12.33413270917573,-8.04511648584159
2021-09-02,-12.32630165163103,-8.016664885326723
2021-09-03,-12.315607463101188,-7.985199549416183
2021-09-06,-12.302275732538767,-7.950961681072728
2021-09-07,-12.286559968428291,-7.914220643412505
2021-09-08,-12.268737063557735,-7.87526941236586
2021-09-09,-12.249102370881507,-7.83441964016662
2021-09-10,-12.227964483790805,-7.791996422995204
2021-09-13,-12.205639819577465,-7.748332871571916
2021-09-14,-12.182447108438035,-7.703764587056909
2021-09-15,-12.1587018919492,-7.658624146198672
2021-09-16,-12.134711134523014,-7.613235699249873
2021-09-17,-12.110768048930641,-7.56790978175024
2021-09-20,-12.087147232614997,-7.522938436907938
2021-09-21,-12.064100205280303,-7.478590739078516
2021-09-22,-12.041851430274564,-7.435108800869078
2021-09-23,-12.020594892723206,-7.392704336837475
2021-09-24,-12.000491296416454,-7.351555845800755
2021-09-27,-11.981665929312783,-7.311806461627387
2021-09-28,-11.964207234433387,-7.27356250930024
2021-09-29,-11.948166109141717,-7.236892789256491
2021-09-30,-11.933555941598103,-7.201828598807056
2021-10-01,-11.920353378827333,-7.168364485085864
2021-10-04,-11.908499806616714,-7.136459709759013
2021-10-05,-11.89790350765079,-7.106040391912977
2021-10-06,-11.88844245115379,-7.077002282405494
2021-10-07,-11.879967655109072,-7.049214110761461
2021-10-08,-11.872307051091813,-7.022521434662998
2021-10-11,-11.865269772102069,-6.996750912433956
2021-10-12,-11.858650775706979,-6.971714910840438
2021-10-13,-11.85223570844971,-6.9472163541785275
2021-10-14,-11.845805912981602,-6.923053716118319
2021-10-15,-11.839143476809312,-6.899026053209633
2021-10-18,-11.832036220969943,-6.874937978375297
2021-10-19,-11.824282528363465,-6.850604474134647
2021-10-20,-11.81569591485536,-6.825855448683194
2021-10-21,-11.806109251545388,-6.800539943237554
2021-10-22,-11.795378553676914,-6.7745299061331865
2021-10-25,-11.78338626039639,-6.747723457897407
2021-10-26,-11.770043939791854,-6.720047581739776
2021-10-27,-11.75529436514369,-6.691460185405615
2021-10-28,-11.739112920883748,-6.661951492902017
2021-10-29,-11.721508310134528,-6.631544737980353
2021-11-01,-11.702522549626803,-6.6002961451865065
2021-11-02,-11.682230251998622,-6.5682941984942005
2021-11-03,-11.66073720968333,-6.53565821174131
2021-11-04,-11.638178308520777,-6.502536229015809
2021-11-05,-11.614714812601452,-6.4691022965127845
2021-11-08,-11.590531074416422,-6.435553159947697
2021-11-09,-11.565830735889856,-6.4021044531141245
2021-11-10,-11.540832496090639,-6.36898645339417
2021-11-11,-11.515765530154301,-6.336439488764083
2021-11-12,-11.490864651025317,-6.3047090879164704
2021-11-15,-11.466365310912636,-6.274040970402498
2021-11-16,-11.442498542734752,-6.2446759770816485
2021-11-17,-11.41948594324726,-6.216845042582125
2021-11-18,-11.397534798966598,-6.190764310895964
2021-11-19,-11.37683345343941,-6.166630492668275
2021-11-22,-11.357547009905192,-6.144616558238128
2021-11-23,-11.339813457049242,-6.12486785413742
2021-11-24,-11.323740297464349,-6.107498722675423
2021-11-25,-11.30940174879008,-6.092589694586905
2021-11-26,-11.296836576466157,-6.080185313688799
2021-11-29,-11.286046604833945,-6.070292640287842
2021-11-30,-11.276995940185197,-6.062880466946251
2021-12-01,-11.269610925545734,-6.057879266400969
2021-12-02,-11.263780832761174,-6.05518187721088
2021-12-03,-11.259359283100132,-6.054644918354381
2021-12-06,-11.256166373385172,-6.056090909794474
2021-12-07,-11.25399147088205,-6.059311062248165
2021-12-08,-11.252596627089373,-6.06406868630828
2021-12-09,-11.251720548430924,-6.070103158925716
2021-12-10,-11.25108305089696,-6.077134374303621
2021-12-13,-11.250389916123282,-6.084867596697307
2021-12-14,-11.249338058424001,-6.092998624640304
2021-12-15,-11.247620906062535,-6.1012191698852885
2021-12-16,-11.24493389567594,-6.109222349978795
2021-12-17,-11.240979976348441,-6.116708190969007
2021-12-20,-11.235475019407192,-6.123389036322613
2021-12-21,-11.228153031597161,-6.128994759710269
2021-12-22,-11.218771072853215,-6.133277682880961
2021-12-23,-11.207113785356853,-6.136017105314668
2021-12-24,-11.192997447839256,-6.137023359616083
2021-12-27,-11.176273478028987,-6.1361413155491515
2021-12-28,-11.156831316571681,-6.133253266040171
2021-12-29,-11.13460063746722,-6.128281140195036
2021-12-30,-11.10955284285114,-6.1211880011574475
2021-12-31,-11.081701813544878,-6.111978800231856
2022-01-03,-11.051103900949727,-6.100700372845092
2022-01-04,-11.01785716028935,-6.0874406763500115
2022-01-05,-10.98209983963527,-6.072327284103777
2022-01-06,-10.944008153300295,-6.055525164403503
2022-01-07,-10.903793381782478,-6.0372337864590975
2022-01-10,-10.861698353223545,-6.017683608364248
2022-01-11,-10.81799337306408,-5.99713201374425
2022-01-12,-10.772971679006025,-5.975858774187495
2022-01-13,-10.726944507330709,-5.954161123504345
2022-01-14,-10.680235863893888,-5.932348537130264
2022-01-17,-10.633177098589012,-5.910737315459418
2022-01-18,-10.586101385631169,-5.8896450734555215
2022-01-19,-10.539338213597503,-5.869385240470025
2022-01-20,-10.493207988737916,-5.850261673774925
2022-01-21,-10.448016852649157,-5.8325634868969525
2022-01-24,-10.404051811037217,-5.816560189470849
2022-01-25,-10.361576264061009,-5.802497229097186
2022-01-26,-10.320826020776913,-5.790592017716825
2022-01-27,-10.282005870646785,-5.781030515456258
2022-01-28,-10.245286774116002,-5.773964433941818
2022-01-31,-10.210803722127304,-5.76950910893996
2022-02-01,-10.178654301348908,-5.767742079092616
2022-02-02,-10.148897988114516,-5.768702393735769
2022-02-03,-10.121556179867953,-5.772390658584311
2022-02-04,-10.096612958553658,-5.778769813713742
2022-02-07,-10.074016566172931,-5.7877666240486345
2022-02-08,-10.053681558914759,-5.799273848755502
2022-02-09,-10.03549159313477,-5.813153042802605
2022-02-10,-10.019302784253542,-5.829237931746447
2022-02-11,-10.004947568612504,-5.847338289771674
2022-02-14,-9.992238988676375,-5.867244241360961
2022-02-15,-9.980975313892348,-5.8887308988932405
2022-02-16,-9.97094490316498,-5.911563242116493
2022-02-17,-9.961931210404382,-5.935501140939971
2022-02-18,-9.953717832040466,-5.960304420425681
2022-02-21,-9.946093494816896,-5.985737866279418
2022-02-22,-9.93885688359462,-6.011576070557929
2022-02-23,-9.931821212278143,-6.037608020691611
2022-02-24,-9.924818446260657,-6.063641340205019
2022-02-25,-9.917703091862286,-6.0895060965954135
2022-02-28,-9.910355476970697,-6.115058100564515
2022-03-01,-9.902684457312533,-6.140181631017202
2022-03-02,-9.894629494288154,-6.164791531745473
2022-03-03,-9.886162062864733,-6.188834638277878
2022-03-04,-9.87728636139851,-6.212290506750355
2022-03-07,-9.868039309183024,-6.235171430580601
2022-03-08,-9.85848983172494,-6.257521744932114
2022-03-09,-9.84873744795316,-6.27941643315911
2022-03-10,-9.838910187493559,-6.300959063348838
2022-03-11,-9.829161879516976,-6.32227909645402
2022-03-14,-9.81966886723095,-6.343528620070382
2022-03-15,-9.81062621358942,-6.364878573418282
2022-03-16,-9.802243474014208,-6.386514539306519
2022-03-17,-9.794740120656629,-6.408632187591675
2022-03-18,-9.788340709806018,-6.431432461723936
2022-03-21,-9.783269889334855,-6.455116605253785
2022-03-22,-9.779747346453266,-6.479881128557015
2022-03-23,-9.777982797462165,-6.505912817451644
2022-03-24,-9.778171120614887,-6.533383884801486
2022-03-25,-9.780487730632531,-6.562447363636239
2022-03-28,-9.785084288916735,-6.593232835816425
2022-03-29,-9.792084837152315,-6.6258425839205675
2022-03-30,-9.801582433913538,-6.660348245953344
2022-03-31,-9.813636364238338,-6.696788042823871
2022-04-01,-9.828269981101938,-6.735164637510911
2022-04-04,-9.845469225518736,-6.775443672629114
2022-04-05,-9.865181858866487,-6.817553019975577
2022-04-06,-9.887317427214983,-6.861382761824689
2022-04-07,-9.911747963220693,-6.906785909518302
2022-04-08,-9.938309416797166,-6.9535798505469675
2022-04-11,-9.966803791565571,-7.001548501112866
2022-04-12,-9.997001950309846,-7.0504451273849
2022-04-13,-10.028647039572451,-7.099995785568667
2022-04-14,-10.06145847138671,-7.149903318773985
2022-04-15,-10.095136389185408,-7.199851837706484
2022-04-18,-10.129366535368115,-7.249511602653072
2022-04-19,-10.163825430036338,-7.298544216257819
2022-04-20,-10.198185764174085,-7.346608030353422
2022-04-21,-10.232121906182279,-7.393363665744897
2022-04-22,-10.265315418255462,-7.438479541422022
2022-04-25,-10.297460478666915,-7.481637309255436
2022-04-26,-10.328269107611721,-7.522537091814588
2022-04-27,-10.357476097818337,-7.560902424507592
2022-04-28,-10.384843556608754,-7.59648480871232
2022-04-29,-10.410164973361292,-7.629067789842796
2022-05-02,-10.433268735266578,-7.658470483231626
2022-05-03,-10.454021024696505,-7.6845504811388485
2022-05-04,-10.472328043223518,-7.707206085915363
2022-05-05,-10.48813752010928,-7.726377827131499
2022-05-06,-10.50143947667925,-7.7420492340786495
2022-05-09,-10.512266232149845,-7.754246849202974
2022-05-10,-10.520691650905123,-7.763039482460331
2022-05-11,-10.52682964564901,-7.76853672101144
2022-05-12,-10.530831965009902,-7.770886722827281
2022-05-13,-10.532885307771915,-7.770273336372761
2022-05-16,-10.533207818688302,-7.76691260131813
2022-05-17,-10.532045032551094,-7.761048696946721
2022-05-18,-10.529665343618936,-7.752949415356101
2022-05-19,-10.526355086443004,-7.742901245487541
2022-05-20,-10.522413321403896,-7.731204161292875
2022-05-23,-10.518146423742394,-7.718166212817572
2022-05-24,-10.513862578427899,-7.7040980225407605
2022-05-25,-10.509866284791936,-7.689307290896566
2022-05-26,-10.506452974431722,-7.674093414479485
2022-05-27,-10.503903843468862,-7.658742318016755
2022-05-30,-10.502480995879207,-7.643521596822547
2022-05-31,-10.50242298837833,-7.628676060216999
2022-06-01,-10.50394085937404,-7.61442375842138
2022-06-02,-10.507214714939781,-7.600952565882802
2022-06-03,-10.512390933806966,-7.588417383027063
2022-06-06,-10.519580041233906,-7.576938006298117
2022-06-07,-10.528855288521273,-7.566597703255224
2022-06-08,-10.5402519611631,-7.557442515718975
2022-06-09,-10.553767424418398,-7.549481299752926
2022-06-10,-10.569361900735583,-7.542686496916222
2022-06-13,-10.586959959242089,-7.536995617002518
2022-06-14,-10.606452683699468,-7.53231339866917
2022-06-15,-10.627700472189597,-7.528514601226382
2022-06-16,-10.650536409595151,-7.525447368654117
2022-06-17,-10.674770142904684,-7.52293709588201
2022-06-20,-10.700192179723402,-7.520790717718856
2022-06-21,-10.726578522292067,-7.518801332740041
2022-06-22,-10.753695542965376,-7.5167530680905505
2022-06-23,-10.781305002599565,-7.514426086660301
2022-06-24,-10.809169110734876,-7.511601635524359
2022-06-27,-10.8370555258788,-7.508067033961905
2022-06-28,-10.864742195612914,-7.503620500784656
2022-06-29,-10.892021939629087,-7.498075724089277
2022-06-30,-10.918706684084311,-7.491266081831634
2022-07-01,-10.94463126274124,-7.483048428699736
2022-07-04,-10.969656709097043,-7.473306373497334
2022-07-05,-10.993672973922248,-7.461952981470226
2022-07-06,-11.016601014135357,-7.448932847511601
2022-07-07,-11.038394211502212,-7.434223498746031
2022-07-08,-11.059039093023953,-7.417836098367881
2022-07-11,-11.078555338804982,-7.39981543653637
2022-07-12,-11.096995077395906,-7.380239208334983
2022-07-13,-11.11444148281165,-7.3592165930074
2022-07-14,-11.131006701351112,-7.336886162609256
2022-07-15,-11.146829149720647,-7.313413161590753
2022-07-18,-11.162070238526136,-7.288986211388782
2022-07-19,-11.176910586703041,-7.263813505610876
2022-07-20,-11.191545802672664,-7.238118571613947
2022-07-21,-11.206181916748458,-7.212135683015427
2022-07-22,-11.221030556394252,-7.186105014753291
2022-07-25,-11.236303961219383,-7.1602676375950685
2022-07-26,-11.252209937979309,-7.134860452379138
2022-07-27,-11.268946857266574,-7.110111165688622
2022-07-28,-11.286698792998067,-7.086233408079427
2022-07-29,-11.305630903239717,-7.0634220934194145
2022-08-01,-11.325885146408954,-7.041849113394733
2022-08-02,-11.34757642054354,-7.021659454888549
2022-08-03,-11.370789205247506,-7.002967819858896
2022-08-04,-11.395574776275257,-6.985855817693409
2022-08-05,-11.421949051682342,-6.970369788986298
2022-08-08,-11.44989111626925,-6.956519307480422
2022-08-09,-11.479342457909262,-6.944276393783058
2022-08-10,-11.510206935540747,-6.933575460652298
2022-08-11,-11.542351484382989,-6.9243139954306745
2022-08-12,-11.575607549583244,-6.916353970851135
2022-08-15,-11.609773225298007,-6.909523961235569
2022-08-16,-11.644616062431215,-6.903621927326141
2022-08-17,-11.67987649516393,-6.898418619901712
2022-08-18,-11.715271824270683,-6.893661540191801
2022-08-19,-11.75050068426102,-6.889079384144424
2022-08-22,-11.785247911827899,-6.884386888047172
2022-08-23,-11.819189725111924,-6.87928998502784
2022-08-24,-11.85199911705806,-6.873491175729312
2022-08-25,-11.883351361773762,-6.86669501208477
2022-08-26,-11.912929530376838,-6.858613590699464
2022-08-29,-11.94042991239936,-6.8489719519225325
2022-08-30,-11.96556724039778,-6.8375132822768245
2022-08-31,-11.988079618980612,-6.824003821475054
2022-09-01,-12.007733064934524,-6.808237380720762
2022-09-02,-12.02432557240407,-6.790039386266088
2022-09-05,-12.037690626017108,-6.769270371135759
2022-09-06,-12.047700095276914,-6.745828848354909
2022-09-07,-12.054266455260416,-6.7196535107370305
2022-09-08,-12.05734429144325,-6.690724715069487
2022-09-09,-12.05693106007048,-6.6590652221314715
2022-09-12,-12.053067089642074,-6.624740178129986
2022-09-13,-12.045834823512319,-6.587856337569001
2022-09-14,-12.035357318032196,-6.548560541996448
2022-09-15,-12.02179602481432,-6.507037483224408
2022-09-16,-12.005347899297956,-6.463506793215306
2022-09-19,-11.98624189057284,-6.418219515607772
2022-09-20,-11.964734879139337,-6.371454025574607
2022-09-21,-11.94110713971078,-6.323511475133359
2022-09-22,-11.915657415101476,-6.274710849966843
2022-09-23,-11.88869769451753,-6.225383731085262
2022-09-26,-31.86054779503759,-6.175868860130163
2022-09-27,-31.83152984863156,-6.126506610681834
2022-09-28,-31.801962798649484,-6.077633469515335
2022-09-29,-31.77215700929022,-6.029576631327233
2022-09-30,-31.742409089139837,-5.982648808035441
2022-10-03,-11.712997025501176,-5.937143349385469
2022-10-04,-11.684175720003788,-5.893329765363725
2022-10-05,-11.656173008011526,-5.851449732946447
2022-10-06,-11.629186234786996,-5.811713660154139
2022-10-07,-11.603379450416671,-5.774297869425673
2022-10-10,-11.578881273360265,-5.739342450185623
2022-10-11,-11.55578345940024,-5.706949817390294
2022-10-12,-11.53414019898677,-5.6771839990567114
2022-10-13,-11.513968151769356,-5.650070661574536
2022-10-14,-11.495247212753885,-5.625597867247963
2022-10-17,-11.477921990303992,-5.603717544294041
2022-10-18,-11.461903962393881,-5.584347635712092
2022-10-19,-11.447074264384797,-5.567374880303171
2022-10-20,-11.433287049395563,-5.552658166916312
2022-10-21,-11.420373351304418,-5.540032391964796
2022-10-24,-11.408145370770434,-5.5293127406061044
2022-10-25,-11.396401096584269,-5.520299303900199
2022-10-26,-11.384929168307002,-5.5127819379094065
2022-10-27,-11.373513881654405,-5.506545266201145
2022-10-28,-11.361940235519581,-5.501373724649949
2022-10-31,-11.349998918947962,-5.497056546855608
2022-11-01,-11.337491137794846,-5.493392589910244
2022-11-02,-11.324233184179558,-5.490194903630117
2022-11-03,-11.31006065713292,-5.4872949516504885
2022-11-04,-11.294832249913602,-5.484546399859893
2022-11-07,-11.278433028203644,-5.481828396384581
2022-11-08,-11.260777133613207,-5.479048277553016
2022-11-09,-11.241809858428377,-5.476143645773787
2022-11-10,-11.221509050099364,-5.473083777822817
2022-11-11,-11.199885817341277,-5.469870335410801
2022-11-14,-11.176984523646974,-5.466537363827887
2022-11-15,-11.152882068215634,-5.463150578666718
2022-11-16,-11.127686468505457,-5.459805954829017
2022-11-17,-11.101534772545559,-5.456627645946978
2022-11-18,-11.07459034251739,-5.453765275725819
2022-11-21,-11.047039563679519,-5.451390655276289
2022-11-22,-11.01908804421305,-5.449693992009474
2022-11-23,-10.990956381784985,-5.448879665885287
2022-11-24,-10.962875581361404,-5.449161657540488
2022-11-25,-10.93508221588128,-5.450758719900003
2022-11-28,-10.907813426684145,-5.453889390157984
2022-11-29,-10.881301863968737,-5.458766942397814
2022-11-30,-10.8557706689762,-5.465594382536353
2022-12-01,-10.831428599011826,-5.474559586698196
2022-12-02,-10.808465393855519,-5.4858306815604845
2022-12-05,-10.787047477609093,-5.4995517607073054
2022-12-06,-10.767314083677919,-5.515839024680929
2022-12-07,-10.749373882505642,-5.534777424338179
2022-12-08,-10.73330218203155,-5.556417877470644
2022-12-09,-10.719138759807187,-5.580775117614171
2022-12-12,-10.706886373506858,-5.607826221770044
2022-12-13,-10.696509983431309,-5.637509850625595
2022-12-14,-10.687936706792662,-5.669726221049412
2022-12-15,-10.681056509348105,-5.704337816415648
2022-12-16,-10.675723625597785,-5.741170825959783
2022-12-19,-10.671758684557739,-5.780017290162571
2022-12-20,-10.668951504338237,-5.820637915378941
2022-12-21,-10.66706450567028,-5.86276550783969
2022-12-22,-10.665836682382249,-5.906108965013467
2022-12-23,-10.664988055873359,-5.950357751360466
2022-12-26,-10.664224531072747,-5.995186775951284
2022-12-27,-10.663243063400376,-6.040261581451122
2022-12-28,-10.661737040013861,-6.085243747737726
2022-12-29,-10.659401774256851,-6.129796409052235
2022-12-30,-10.655940009804636,-6.173589781161686
2023-01-02,-10.651067330579764,-6.216306594589623
2023-01-03,-10.644517374094832,-6.2576473315542405
2023-01-04,-10.636046749440146,-6.297335167814912
2023-01-05,-10.625439566603777,-6.33512052609662
2023-01-06,-10.612511491085357,-6.370785155036116
2023-01-09,-10.597113246701904,-6.404145656529852
2023-01-10,-10.579133499912711,-6.4350563947928245
2023-01-11,-10.55850107070869,-6.463411732154816
2023-01-12,-10.535186427892448,-6.4891475494025155
2023-01-13,-10.509202440173556,-6.512242022072706
2023-01-16,-10.480604368653632,-6.532715638252684
2023-01-17,-10.44948910070544,-6.550630457873161
2023-01-18,-10.41599363968049,-6.56608862790879
2023-01-19,-10.380292879029232,-6.579230182051979
2023-01-20,-10.342596703016465,-6.59023016702277
2023-01-23,-10.303146468995054,-6.59929515045907
2023-01-24,-10.262210937920056,-6.606659177049992
2023-01-25,-10.220081730213117,-6.612579250002876
2023-01-26,-10.177068393025031,-6.617330423872353
2023-01-27,-10.133493172217067,-6.621200602053215
2023-01-30,-10.089685587852104,-6.624485137708447
2023-01-31,-10.045976915547104,-6.627481340465005
2023-02-01,-10.002694677622284,-6.630482992793282
2023-02-02,-9.960157247560057,-6.633774979564195
2023-02-03,-9.918668668866163,-6.637628131857538
2023-02-06,-9.878513785057383,-6.642294381726728
2023-02-07,-9.839953771267746,-6.64800231839306
2023-02-08,-9.803222149992527,-6.654953228370191
2023-02-09,-9.768521363931471,-6.663317692461571
2023-02-10,-9.736019967937352,-6.673232801618252
2023-02-13,-9.705850489934564,-6.684800041503999
2023-02-14,-9.6781079975856,-6.698083882527022
2023-02-15,-9.652849393702047,-6.71311109831711
2023-02-16,-9.630093449192142,-6.729870821422827
2023-02-17,-9.60982156798504,-6.7483153306508195
2023-02-20,-9.591979264150948,-6.768361550249799
2023-02-21,-9.57647831762503,-6.789893227329594
2023-02-22,-9.563199561807574,-6.812763740771327
2023-02-23,-9.551996244110835,-6.836799482682424
2023-02-24,-9.54269788948979,-6.861803742417816
2023-02-27,-9.535114587344735,-6.887561013538915
2023-02-28,-9.529041614104951,-6.913841636004512
2023-03-01,-9.524264297451472,-6.940406679536027
2023-03-02,-9.520563023635386,-6.967012969598788
2023-03-03,-9.517718286783555,-6.993418154876667
2023-03-06,-9.515515678504176,-7.019385714538087
2023-03-07,-9.513750717521171,-7.044689805008916
2023-03-08,-9.512233422449397,-7.06911984935044
2023-03-09,-9.51079253610571,-7.092484777624542
2023-03-10,-9.509279316829131,-7.114616833706686
2023-03-13,-9.507570821018176,-7.13537487274247
2023-03-14,-9.505572611312752,-7.154647083663346
2023-03-15,-9.503220836351941,-7.172353082681451
2023-03-16,-9.500483640601697,-7.188445336246598
2023-03-17,-9.497361876121987,-7.202909885324454
2023-03-20,-9.493889102069197,-7.215766356781768
2023-03-21,-9.490130871934142,-7.227067261869195
2023-03-22,-9.486183322720372,-7.236896595997628
2023-03-23,-9.482171094193843,-7.2453677679301824
2023-03-24,-9.478244619710505,-7.252620899888425
2023-03-27,-9.474576842691071,-7.258819552634435
2023-03-28,-9.471359424316136,-7.264146941094718
2023-03-29,-9.468798518234172,-7.268801716311835
2023-03-30,-9.467110196809667,-7.272993398245045
2023-03-31,-9.466515620517061,-7.276937551019811
2023-04-03,-9.467236047368921,-7.280850797509675
2023-04-04,-9.46948778265003,-7.28494577351762
2023-04-05,-9.473477170645447,-7.289426123240916
2023-04-06,-9.47939572947135,-7.294481637124746
2023-04-07,-9.487415527552562,-7.300283630645727
2023-04-10,-9.4976848957895,-7.306980658065455
2023-04-11,-9.51032456310571,-7.314694648843533
2023-04-12,-9.525424294988728,-7.32351754632138
2023-04-13,-9.54304010498733,-7.333508518639268
2023-04-14,-9.563192098095632,-7.34469180081666
2023-04-17,-9.585862992751697,-7.357055214723925
2023-04-18,-9.610997355043642,-7.370549400539253
2023-04-19,-9.638501564904223,-7.3850877794731895
2023-04-20,-9.668244519854458,-7.400547253323331
2023-04-21,-9.700059067504807,-7.4167696320701335
2023-04-24,-9.733744143817455,-7.433563766520472
2023-04-25,-9.769067580352793,-7.450708349225739
2023-04-26,-9.805769530635395,-7.46795533381374
2023-04-27,-9.843566453634157,-7.4850339107337875
2023-04-28,-9.882155581395399,-7.501654966459153
2023-05-01,-9.921219788310358,-7.517515943633786
2023-05-02,-9.96043277152521,-7.5323060116778535
2023-05-03,-9.999464445770128,-7.545711451135382
2023-05-04,-10.03798645151498,-7.557421150678856
2023-05-05,-10.075677672939007,-7.56713211326602
2023-05-08,-10.112229661779896,-7.574554867522448
2023-05-09,-10.147351864710632,-7.579418682007276
2023-05-10,-10.180776555453908,-7.581476483581031
2023-05-11,-10.212263378313379,-7.580509386564769
2023-05-12,-10.241603417074783,-7.576330746653624
2023-05-15,-10.268622712166641,-7.568789662485633
2023-05-16,-10.293185159399725,-7.557773858195696
2023-05-17,-10.315194735321626,-7.543211892003111
2023-05-18,-10.334597007004755,-7.525074648662921
2023-05-19,-10.35137989768357,-7.503376087209437
2023-05-22,-10.365573693807002,-7.478173229571086
2023-05-23,-10.377250293502172,-7.449565390065765
2023-05-24,-10.386521710874915,-7.41769266021622
2023-05-25,-10.393537864723038,-7.38273367747572
2023-05-26,-10.398483693836186,-7.344902720052119
2023-05-29,-10.401575653837055,-7.304446182800345
2023-05-30,-10.40305766223737,-7.261638500872114
2023-05-31,-10.403196568810257,-7.216777598239865
2023-06-01,-10.402277237318026,-7.170179947150293
2023-06-02,-10.400597331908035,-7.122175331836395
2023-06-05,-10.398461906958723,-7.073101415286761
2023-06-06,-10.396177902719453,-7.023298211432981
2023-06-07,-10.394048650670879,-6.973102566698827
2023-06-08,-10.392368492110514,-6.922842754433725
2023-06-09,-10.391417611048094,-6.872833283332914
2023-06-12,-10.391457178126538,-6.8233700165780435
2023-06-13,-10.392724896052464,-6.7747256922005405
2023-06-14,-10.395431029047344,-6.727145927197795
2023-06-15,-10.399754989273085,-6.680845778373945
2023-06-16,-10.40584254222954,-6.636006921922409
2023-06-19,-10.413803680981593,-6.592775501626714
2023-06-20,-10.423711205985338,-6.5512606824682615
2023-06-21,-10.43560003350245,-6.511533932650153
2023-06-22,-10.44946724138732,-6.47362904284064
2023-06-23,-10.465272846679438,-6.437542877088761
2023-06-26,-10.482941295212852,-6.4032368356438925
2023-06-27,-10.50236362964332,-6.370638996099623
2023-06-28,-10.523400289158529,-6.339646886147189
2023-06-29,-10.545884481934499,-6.310130829022295
2023-06-30,-10.569626060368753,-6.281937791695257
2023-07-03,-10.59441581947108,-6.254895656206023
2023-07-04,-10.620030130714643,-6.2288178264667655
2023-07-05,-10.646235817298678,-6.20350807650349
2023-07-06,-10.672795172272869,-6.17876554160723
2023-07-07,-10.699471018409008,-6.154389751299965
2023-07-10,-10.726031708126143,-6.130185602442222
2023-07-11,-10.752255963192143,-6.105968172224978
2023-07-12,-10.777937457307877,-6.081567274172104
2023-07-13,-10.802889049963253,-6.056831665562517
2023-07-14,-10.826946587032792,-6.031632821759499
2023-07-17,-10.849972192313372,-6.005868201669487
2023-07-18,-10.871856984426383,-5.979463938772019
2023-07-19,-10.892523165010388,-5.952376903666462
2023-07-20,-10.91192543669353,-5.924596096643712
2023-07-21,-10.930051722710227,-5.896143342166998
2023-07-24,-10.94692317395372,-5.867073271071401
2023-07-25,-10.962593463460177,-5.837472590497085
2023-07-26,-10.977147382524782,-5.807458655774876
2023-07-27,-10.990698766577017,-5.777177372409479
2023-07-28,-11.003387792317694,-5.7468004696808075
2023-07-31,-11.015377700183294,-5.7165221999470255
2023-08-01,-11.026851007707362,-5.686555529235798
2023-08-02,-11.038005289568128,-5.657127894930608
2023-08-03,-11.049048608846565,-5.628476615092794
2023-08-04,-11.060194691097475,-5.6008440410385
2023-08-07,-11.071657938119449,-5.574472550072596
2023-08-08,-11.083648381692806,-5.549599478664347
2023-08-09,-11.096366678971213,-5.526452097765988
2023-08-10,-11.109999250633637,-5.5052427313960886
2023-08-11,-11.124713660338625,-5.486164117044336
2023-08-14,-11.140654329521936,-5.469385101952971
2023-08-15,-11.15793867522709,-5.455046762978601
2023-08-16,-11.176653750580211,-5.443259029659115
2023-08-17,-11.196853457871303,-5.434097880460885
2023-08-18,-11.218556393171214,-5.427603171148396
2023-08-21,-11.241744369211485,-5.423777142015445
2023-08-22,-11.266361650119244,-5.422583637582182
2023-08-23,-11.292314917788191,-5.423948058549977
2023-08-24,-11.319473975445936,-5.427758051585527
